SKU,Date,Quantity,Expiration.Date
114511,2016-09-08,1238,2017-04-02
114511,2016-09-08,2659,2017-04-03
1053009,2016-09-08,204,2017-10-27
1053009,2016-09-08,269,2017-10-30
1053010,2016-09-08,254,2017-10-30
1053010,2016-09-08,470.791666666667,2017-11-28
1053011,2016-09-08,740,2017-10-30
1053011,2016-09-08,568,2017-11-19
1057371,2016-09-08,512,2019-04-06
1057371,2016-09-08,1492,2019-07-25
1063485,2016-09-08,789,2018-01-28
1063485,2016-09-08,1310,2018-02-25
1063485,2016-09-08,1090.83333333333,2018-02-28
1063486,2016-09-08,848,2018-01-28
1063486,2016-09-08,1064,2018-02-24
1063488,2016-09-08,947,2018-01-18
1063488,2016-09-08,1369,2018-02-27
1063488,2016-09-08,107,2018-02-28
1063491,2016-09-08,515,2018-01-16
1063491,2016-09-08,1031,2018-02-24
1063581,2016-09-08,556.075,2017-08-23
1063647,2016-09-08,12,2017-06-13
1064002,2016-09-08,10,2017-12-05
1064002,2016-09-08,866,2018-01-29
1064003,2016-09-08,434,2018-01-29
1064023,2016-09-08,48,2017-05-13
1064023,2016-09-08,583.925,2017-09-05
1064678,2016-09-08,423,2017-09-17
1064687,2016-09-08,2792,2017-04-25
1064727,2016-09-08,1617,2017-04-25
1064935,2016-09-08,477,2017-10-22
1064936,2016-09-08,978,2018-02-06
1064975,2016-09-08,752,2018-01-27
1064975,2016-09-08,1072,2018-02-03
1064975,2016-09-08,1462,2018-02-13
1064975,2016-09-08,1192,2018-02-14
1064975,2016-09-08,1209,2018-02-15
1064975,2016-09-08,925,2018-02-16
1064975,2016-09-08,2133,2018-02-17
1064975,2016-09-08,1590,2018-02-18
1064984,2016-09-08,1004,2018-02-18
1064984,2016-09-08,808,2018-02-19
1064984,2016-09-08,2662,2018-02-22
1064984,2016-09-08,1851,2018-02-23
1064986,2016-09-08,570,2018-02-04
1064986,2016-09-08,2070,2018-02-05
1064986,2016-09-08,100,2018-02-06
1064986,2016-09-08,1296,2018-02-28
1065037,2016-09-08,310,2019-05-13
1065201,2016-09-08,473,2018-01-17
1065201,2016-09-08,206,2018-01-18
1065201,2016-09-08,395,2018-02-25
1065201,2016-09-08,1378,2018-02-28
1065202,2016-09-08,433,2018-01-16
1065202,2016-09-08,577,2018-02-24
1065315,2016-09-08,507,2018-02-10
1065315,2016-09-08,1957,2018-02-11
1065315,2016-09-08,1855,2018-02-12
1065315,2016-09-08,320,2018-02-13
1065316,2016-09-08,104,2018-01-13
1065316,2016-09-08,121,2018-02-11
1065316,2016-09-08,901,2018-02-12
1065316,2016-09-08,1893,2018-02-13
1065316,2016-09-08,1092,2018-02-14
1065316,2016-09-08,226,2018-02-16
1065316,2016-09-08,907,2018-02-17
1065316,2016-09-08,3550,2018-02-26
1065317,2016-09-08,672,2018-02-03
1065317,2016-09-08,1083,2018-02-04
1065318,2016-09-08,242,2018-01-06
1065318,2016-09-08,212,2018-02-04
1065318,2016-09-08,875,2018-02-05
1065318,2016-09-08,1081,2018-02-06
10332315,2016-09-08,1,2017-04-20
10333064,2016-09-08,42,2017-04-06
10333759,2016-09-08,2768,2017-04-02
10337666,2016-09-08,3,2017-12-21
10337667,2016-09-08,5,2017-12-20
10338964,2016-09-08,2,2018-01-01
10338967,2016-09-08,15,2018-01-02
10339070,2016-09-08,7,2017-12-05
10341116,2016-09-08,573,2018-01-19
10341116,2016-09-08,589,2018-02-01
10341116,2016-09-08,906,2018-02-02
10341311,2016-09-08,522,2017-10-20
10341311,2016-09-08,792,2017-10-30
10341429,2016-09-08,680,2018-01-19
10341429,2016-09-08,317,2018-01-20
10341429,2016-09-08,469,2018-01-29
10341429,2016-09-08,1027,2018-01-30
10341429,2016-09-08,156,2018-02-01
10341430,2016-09-08,82,2018-01-03
10341430,2016-09-08,1245,2018-01-20
10341430,2016-09-08,224,2018-02-01
10341430,2016-09-08,1587,2018-02-02
10343543,2016-09-08,1106,2018-01-06
10343543,2016-09-08,505,2018-02-06
10343543,2016-09-08,629,2018-02-24
10343544,2016-09-08,726,2018-01-26
10343544,2016-09-08,664,2018-02-18
10343544,2016-09-08,795,2018-02-23
10343544,2016-09-08,1101,2018-02-26
10351199,2016-09-08,4,2017-08-18
112991,2016-09-09,102,2017-02-24
112991,2016-09-09,4626,2017-03-02
112991,2016-09-09,255,2017-03-03
112991,2016-09-09,509,2017-03-08
112991,2016-09-09,1664,2017-03-23
114511,2016-09-09,1238,2017-04-02
114511,2016-09-09,2659,2017-04-03
114511,2016-09-09,2,2017-04-09
1053009,2016-09-09,200,2017-10-27
1053009,2016-09-09,269,2017-10-30
1053010,2016-09-09,1,2017-10-20
1053010,2016-09-09,251,2017-10-30
1053010,2016-09-09,470.791666666667,2017-11-28
1053011,2016-09-09,723,2017-10-30
1053011,2016-09-09,568,2017-11-19
1057371,2016-09-09,507,2019-04-06
1057371,2016-09-09,1492,2019-07-25
1063485,2016-09-09,783,2018-01-28
1063485,2016-09-09,1310,2018-02-25
1063485,2016-09-09,1090.83333333333,2018-02-28
1063486,2016-09-09,1,2018-01-01
1063486,2016-09-09,843,2018-01-28
1063486,2016-09-09,1064,2018-02-24
1063488,2016-09-09,945,2018-01-18
1063488,2016-09-09,629,2018-02-25
1063488,2016-09-09,1369,2018-02-27
1063488,2016-09-09,107,2018-02-28
1063491,2016-09-09,512,2018-01-16
1063491,2016-09-09,1031,2018-02-24
1063581,2016-09-09,556.075,2017-08-23
1063645,2016-09-09,15,2018-01-18
1063647,2016-09-09,12,2017-06-13
1064002,2016-09-09,9,2017-12-05
1064002,2016-09-09,866,2018-01-29
1064003,2016-09-09,433,2018-01-29
1064023,2016-09-09,48,2017-05-13
1064023,2016-09-09,583.925,2017-09-05
1064678,2016-09-09,423,2017-09-17
1064687,2016-09-09,2767,2017-04-25
1064727,2016-09-09,1595,2017-04-25
1064935,2016-09-09,476,2017-10-22
1064936,2016-09-09,970,2018-02-06
1064975,2016-09-09,708,2018-01-27
1064975,2016-09-09,1072,2018-02-03
1064975,2016-09-09,1462,2018-02-13
1064975,2016-09-09,1192,2018-02-14
1064975,2016-09-09,1209,2018-02-15
1064975,2016-09-09,925,2018-02-16
1064975,2016-09-09,2133,2018-02-17
1064975,2016-09-09,1590,2018-02-18
1064984,2016-09-09,967,2018-02-18
1064984,2016-09-09,808,2018-02-19
1064984,2016-09-09,2662,2018-02-22
1064984,2016-09-09,1851,2018-02-23
1064986,2016-09-09,563,2018-02-04
1064986,2016-09-09,2070,2018-02-05
1064986,2016-09-09,100,2018-02-06
1064986,2016-09-09,1296,2018-02-28
1065037,2016-09-09,302,2019-05-13
1065201,2016-09-09,468,2018-01-17
1065201,2016-09-09,206,2018-01-18
1065201,2016-09-09,395,2018-02-25
1065201,2016-09-09,1378,2018-02-28
1065202,2016-09-09,426,2018-01-16
1065202,2016-09-09,577,2018-02-24
1065315,2016-09-09,482,2018-02-10
1065315,2016-09-09,1957,2018-02-11
1065315,2016-09-09,1855,2018-02-12
1065315,2016-09-09,320,2018-02-13
1065316,2016-09-09,66,2018-01-13
1065316,2016-09-09,117,2018-02-11
1065316,2016-09-09,901,2018-02-12
1065316,2016-09-09,1882,2018-02-13
1065316,2016-09-09,1092,2018-02-14
1065316,2016-09-09,226,2018-02-16
1065316,2016-09-09,907,2018-02-17
1065316,2016-09-09,3561,2018-02-26
1065317,2016-09-09,665,2018-02-03
1065317,2016-09-09,1083,2018-02-04
1065318,2016-09-09,225,2018-01-06
1065318,2016-09-09,212,2018-02-04
1065318,2016-09-09,875,2018-02-05
1065318,2016-09-09,1081,2018-02-06
10332315,2016-09-09,1,2017-04-20
10333064,2016-09-09,42,2017-04-06
10333759,2016-09-09,2,2017-02-28
10333759,2016-09-09,2632,2017-04-02
10337661,2016-09-09,1,2018-01-05
10337666,2016-09-09,3,2017-12-21
10337667,2016-09-09,5,2017-12-20
10338963,2016-09-09,1,2018-01-01
10338964,2016-09-09,2,2018-01-01
10338965,2016-09-09,1,2018-01-01
10338966,2016-09-09,1,2018-01-17
10338967,2016-09-09,15,2018-01-02
10339070,2016-09-09,7,2017-12-05
10339071,2016-09-09,1,2017-12-05
10341116,2016-09-09,554,2018-01-19
10341116,2016-09-09,589,2018-02-01
10341116,2016-09-09,906,2018-02-02
10341311,2016-09-09,516,2017-10-20
10341311,2016-09-09,792,2017-10-30
10341429,2016-09-09,660,2018-01-19
10341429,2016-09-09,317,2018-01-20
10341429,2016-09-09,469,2018-01-29
10341429,2016-09-09,1027,2018-01-30
10341429,2016-09-09,156,2018-02-01
10341430,2016-09-09,66,2018-01-03
10341430,2016-09-09,1245,2018-01-20
10341430,2016-09-09,224,2018-02-01
10341430,2016-09-09,1587,2018-02-02
10343521,2016-09-09,1,2016-02-03
10343543,2016-09-09,1106,2018-01-06
10343543,2016-09-09,505,2018-02-06
10343543,2016-09-09,629,2018-02-24
10343544,2016-09-09,726,2018-01-26
10343544,2016-09-09,664,2018-02-18
10343544,2016-09-09,795,2018-02-23
10343544,2016-09-09,1101,2018-02-26
10351199,2016-09-09,4,2017-08-18
10351199,2016-09-09,6,2018-01-16
10351200,2016-09-09,2,2017-08-12
10351200,2016-09-09,3,2017-09-09
10351200,2016-09-09,4,2018-01-17
10354033,2016-09-09,8,2018-01-28
10354037,2016-09-09,1,2017-12-22
10354037,2016-09-09,6,2018-01-28
112991,2016-09-10,43,2017-02-24
112991,2016-09-10,4271,2017-03-02
112991,2016-09-10,255,2017-03-03
112991,2016-09-10,509,2017-03-08
112991,2016-09-10,1664,2017-03-23
114511,2016-09-10,218,2017-04-02
114511,2016-09-10,2659,2017-04-03
114511,2016-09-10,2,2017-04-09
1053009,2016-09-10,182,2017-10-27
1053009,2016-09-10,269,2017-10-30
1053010,2016-09-10,1,2017-10-20
1053010,2016-09-10,237,2017-10-30
1053010,2016-09-10,470.791666666667,2017-11-28
1053011,2016-09-10,652,2017-10-30
1053011,2016-09-10,568,2017-11-19
1057371,2016-09-10,461,2019-04-06
1057371,2016-09-10,1492,2019-07-25
1063485,2016-09-10,692,2018-01-28
1063485,2016-09-10,1310,2018-02-25
1063485,2016-09-10,1090.83333333333,2018-02-28
1063486,2016-09-10,704,2018-01-28
1063486,2016-09-10,1064,2018-02-24
1063488,2016-09-10,895,2018-01-18
1063488,2016-09-10,629,2018-02-25
1063488,2016-09-10,1369,2018-02-27
1063488,2016-09-10,107,2018-02-28
1063491,2016-09-10,435,2018-01-16
1063491,2016-09-10,1031,2018-02-24
1063581,2016-09-10,556.075,2017-08-23
1063645,2016-09-10,6,2018-01-18
1063647,2016-09-10,12,2017-06-13
1064002,2016-09-10,4,2017-12-05
1064002,2016-09-10,844,2018-01-29
1064003,2016-09-10,414,2018-01-29
1064023,2016-09-10,48,2017-05-13
1064023,2016-09-10,583.925,2017-09-05
1064678,2016-09-10,391,2017-09-17
1064687,2016-09-10,2617,2017-04-25
1064727,2016-09-10,1413,2017-04-25
1064935,2016-09-10,455,2017-10-22
1064936,2016-09-10,899,2018-02-06
1064975,2016-09-10,320,2018-01-27
1064975,2016-09-10,1072,2018-02-03
1064975,2016-09-10,1462,2018-02-13
1064975,2016-09-10,1192,2018-02-14
1064975,2016-09-10,1209,2018-02-15
1064975,2016-09-10,925,2018-02-16
1064975,2016-09-10,2133,2018-02-17
1064975,2016-09-10,1590,2018-02-18
1064984,2016-09-10,582,2018-02-18
1064984,2016-09-10,808,2018-02-19
1064984,2016-09-10,2662,2018-02-22
1064984,2016-09-10,1851,2018-02-23
1064986,2016-09-10,473,2018-02-04
1064986,2016-09-10,2070,2018-02-05
1064986,2016-09-10,100,2018-02-06
1064986,2016-09-10,1296,2018-02-28
1065037,2016-09-10,267,2019-05-13
1065201,2016-09-10,411,2018-01-17
1065201,2016-09-10,206,2018-01-18
1065201,2016-09-10,395,2018-02-25
1065201,2016-09-10,1378,2018-02-28
1065202,2016-09-10,340,2018-01-16
1065202,2016-09-10,577,2018-02-24
1065315,2016-09-10,291,2018-02-10
1065315,2016-09-10,1957,2018-02-11
1065315,2016-09-10,1855,2018-02-12
1065315,2016-09-10,320,2018-02-13
1065316,2016-09-10,15,2018-01-13
1065316,2016-09-10,10,2018-02-11
1065316,2016-09-10,524,2018-02-12
1065316,2016-09-10,1882,2018-02-13
1065316,2016-09-10,1092,2018-02-14
1065316,2016-09-10,226,2018-02-16
1065316,2016-09-10,907,2018-02-17
1065316,2016-09-10,3561,2018-02-26
1065317,2016-09-10,585,2018-02-03
1065317,2016-09-10,1083,2018-02-04
1065317,2016-09-10,1657.83333333333,2018-02-28
1065318,2016-09-10,54,2018-01-06
1065318,2016-09-10,212,2018-02-04
1065318,2016-09-10,875,2018-02-05
1065318,2016-09-10,1081,2018-02-06
10332315,2016-09-10,1,2017-04-20
10333064,2016-09-10,42,2017-04-06
10333759,2016-09-10,2,2017-02-28
10333759,2016-09-10,1524,2017-04-02
10337661,2016-09-10,1,2018-01-05
10337666,2016-09-10,3,2017-12-21
10337667,2016-09-10,5,2017-12-20
10338963,2016-09-10,1,2018-01-01
10338964,2016-09-10,2,2018-01-01
10338965,2016-09-10,1,2018-01-01
10338966,2016-09-10,1,2018-01-17
10338967,2016-09-10,15,2018-01-02
10339070,2016-09-10,7,2017-12-05
10339071,2016-09-10,1,2017-12-05
10341116,2016-09-10,402,2018-01-19
10341116,2016-09-10,589,2018-02-01
10341116,2016-09-10,906,2018-02-02
10341311,2016-09-10,464,2017-10-20
10341311,2016-09-10,792,2017-10-30
10341429,2016-09-10,552,2018-01-19
10341429,2016-09-10,317,2018-01-20
10341429,2016-09-10,469,2018-01-29
10341429,2016-09-10,1027,2018-01-30
10341429,2016-09-10,156,2018-02-01
10341430,2016-09-10,19,2018-01-03
10341430,2016-09-10,1166,2018-01-20
10341430,2016-09-10,224,2018-02-01
10341430,2016-09-10,1587,2018-02-02
10343521,2016-09-10,1,2018-02-03
10343543,2016-09-10,1006,2018-01-06
10343543,2016-09-10,505,2018-02-06
10343543,2016-09-10,629,2018-02-24
10343544,2016-09-10,526,2018-01-26
10343544,2016-09-10,664,2018-02-18
10343544,2016-09-10,795,2018-02-23
10343544,2016-09-10,1101,2018-02-26
10351199,2016-09-10,4,2017-08-18
10351199,2016-09-10,6,2018-01-16
10351200,2016-09-10,2,2017-08-12
10351200,2016-09-10,3,2017-09-09
10351200,2016-09-10,4,2018-01-17
10354033,2016-09-10,5,2018-01-28
10354037,2016-09-10,1,2017-12-22
10354037,2016-09-10,6,2018-01-28
112991,2016-09-12,4121,2017-03-02
112991,2016-09-12,255,2017-03-03
112991,2016-09-12,509,2017-03-08
112991,2016-09-12,1664,2017-03-23
114511,2016-09-12,18,2017-04-02
114511,2016-09-12,2579,2017-04-03
114511,2016-09-12,2,2017-04-09
1053009,2016-09-12,175,2017-10-27
1053009,2016-09-12,269,2017-10-30
1053010,2016-09-12,1,2017-10-20
1053010,2016-09-12,230,2017-10-30
1053010,2016-09-12,470.791666666667,2017-11-28
1053011,2016-09-12,623,2017-10-30
1053011,2016-09-12,568,2017-11-19
1057371,2016-09-12,442,2019-04-06
1057371,2016-09-12,1492,2019-07-25
1063485,2016-09-12,671,2018-01-28
1063485,2016-09-12,1310,2018-02-25
1063485,2016-09-12,1090.83333333333,2018-02-28
1063486,2016-09-12,695,2018-01-28
1063486,2016-09-12,1064,2018-02-24
1063488,2016-09-12,879,2018-01-18
1063488,2016-09-12,629,2018-02-25
1063488,2016-09-12,1369,2018-02-27
1063488,2016-09-12,107,2018-02-28
1063491,2016-09-12,410,2018-01-16
1063491,2016-09-12,1031,2018-02-24
1063581,2016-09-12,556.075,2017-08-23
1063645,2016-09-12,6,2018-01-18
1063647,2016-09-12,12,2017-06-13
1064002,2016-09-12,839,2018-01-29
1064003,2016-09-12,409,2018-01-29
1064023,2016-09-12,48,2017-05-13
1064023,2016-09-12,583.925,2017-09-05
1064678,2016-09-12,386,2017-09-17
1064687,2016-09-12,2484,2017-04-25
1064727,2016-09-12,1357,2017-04-25
1064935,2016-09-12,442,2017-10-22
1064936,2016-09-12,853,2018-02-06
1064975,2016-09-12,170,2018-01-27
1064975,2016-09-12,1072,2018-02-03
1064975,2016-09-12,1462,2018-02-13
1064975,2016-09-12,1192,2018-02-14
1064975,2016-09-12,1209,2018-02-15
1064975,2016-09-12,925,2018-02-16
1064975,2016-09-12,2133,2018-02-17
1064975,2016-09-12,1590,2018-02-18
1064984,2016-09-12,470,2018-02-18
1064984,2016-09-12,808,2018-02-19
1064984,2016-09-12,2662,2018-02-22
1064984,2016-09-12,1851,2018-02-23
1064986,2016-09-12,418,2018-02-04
1064986,2016-09-12,2070,2018-02-05
1064986,2016-09-12,100,2018-02-06
1064986,2016-09-12,1296,2018-02-28
1065037,2016-09-12,259,2019-05-13
1065201,2016-09-12,393,2018-01-17
1065201,2016-09-12,206,2018-01-18
1065201,2016-09-12,395,2018-02-25
1065201,2016-09-12,1378,2018-02-28
1065202,2016-09-12,317,2018-01-16
1065202,2016-09-12,577,2018-02-24
1065315,2016-09-12,233,2018-02-10
1065315,2016-09-12,1957,2018-02-11
1065315,2016-09-12,1855,2018-02-12
1065315,2016-09-12,320,2018-02-13
1065316,2016-09-12,382,2018-02-12
1065316,2016-09-12,1882,2018-02-13
1065316,2016-09-12,1092,2018-02-14
1065316,2016-09-12,226,2018-02-16
1065316,2016-09-12,907,2018-02-17
1065316,2016-09-12,3561,2018-02-26
1065317,2016-09-12,549,2018-02-03
1065317,2016-09-12,1083,2018-02-04
1065317,2016-09-12,1657.83333333333,2018-02-28
1065318,2016-09-12,13,2018-01-06
1065318,2016-09-12,212,2018-02-04
1065318,2016-09-12,875,2018-02-05
1065318,2016-09-12,1081,2018-02-06
10332315,2016-09-12,1,2017-04-20
10333064,2016-09-12,42,2017-04-06
10333759,2016-09-12,2,2017-02-28
10333759,2016-09-12,1029,2017-04-02
10337661,2016-09-12,1,2018-01-05
10337666,2016-09-12,3,2017-12-21
10337667,2016-09-12,5,2017-12-20
10338963,2016-09-12,1,2018-01-01
10338964,2016-09-12,2,2018-01-01
10338965,2016-09-12,1,2018-01-01
10338966,2016-09-12,1,2018-01-17
10338967,2016-09-12,15,2018-01-02
10339070,2016-09-12,7,2017-12-05
10339071,2016-09-12,1,2017-12-05
10341116,2016-09-12,317,2018-01-19
10341116,2016-09-12,589,2018-02-01
10341116,2016-09-12,906,2018-02-02
10341311,2016-09-12,449,2017-10-20
10341311,2016-09-12,792,2017-10-30
10341429,2016-09-12,492,2018-01-19
10341429,2016-09-12,317,2018-01-20
10341429,2016-09-12,469,2018-01-29
10341429,2016-09-12,1027,2018-01-30
10341429,2016-09-12,156,2018-02-01
10341430,2016-09-12,1118,2018-01-20
10341430,2016-09-12,224,2018-02-01
10341430,2016-09-12,1587,2018-02-02
10343521,2016-09-12,1,2018-02-03
10343543,2016-09-12,1006,2018-01-06
10343543,2016-09-12,505,2018-02-06
10343543,2016-09-12,629,2018-02-24
10343544,2016-09-12,526,2018-01-26
10343544,2016-09-12,664,2018-02-18
10343544,2016-09-12,795,2018-02-23
10343544,2016-09-12,1101,2018-02-26
10351199,2016-09-12,4,2017-08-18
10351199,2016-09-12,6,2018-01-16
10351200,2016-09-12,2,2017-08-12
10351200,2016-09-12,3,2017-09-09
10351200,2016-09-12,4,2018-01-17
10354033,2016-09-12,5,2018-01-28
10354037,2016-09-12,1,2017-12-22
10354037,2016-09-12,6,2018-01-28
112991,2016-09-13,4085,2017-03-02
112991,2016-09-13,220,2017-03-03
112991,2016-09-13,509,2017-03-08
112991,2016-09-13,1661,2017-03-23
114511,2016-09-13,18,2017-04-02
114511,2016-09-13,4192,2017-04-03
114511,2016-09-13,1700,2017-04-04
114511,2016-09-13,2,2017-04-09
1053009,2016-09-13,174,2017-10-27
1053009,2016-09-13,269,2017-10-30
1053010,2016-09-13,1,2017-10-20
1053010,2016-09-13,224,2017-10-30
1053010,2016-09-13,470.791666666667,2017-11-28
1053011,2016-09-13,608,2017-10-30
1053011,2016-09-13,568,2017-11-19
1057371,2016-09-13,429,2019-04-06
1057371,2016-09-13,1492,2019-07-25
1063485,2016-09-13,659,2018-01-28
1063485,2016-09-13,1310,2018-02-25
1063485,2016-09-13,1090.83333333333,2018-02-28
1063486,2016-09-13,666,2018-01-28
1063486,2016-09-13,1064,2018-02-24
1063488,2016-09-13,794,2018-01-18
1063488,2016-09-13,629,2018-02-25
1063488,2016-09-13,1369,2018-02-27
1063488,2016-09-13,107,2018-02-28
1063491,2016-09-13,305,2018-01-16
1063491,2016-09-13,1031,2018-02-24
1063581,2016-09-13,556.075,2017-08-23
1063645,2016-09-13,6,2018-01-18
1063647,2016-09-13,12,2017-06-13
1064002,2016-09-13,833,2018-01-29
1064003,2016-09-13,403,2018-01-29
1064023,2016-09-13,48,2017-05-13
1064023,2016-09-13,583.925,2017-09-05
1064678,2016-09-13,380,2017-09-17
1064687,2016-09-13,2319,2017-04-25
1064727,2016-09-13,1288,2017-04-25
1064935,2016-09-13,437,2017-10-22
1064936,2016-09-13,839,2018-02-06
1064975,2016-09-13,45,2018-01-27
1064975,2016-09-13,916,2018-02-03
1064975,2016-09-13,1462,2018-02-13
1064975,2016-09-13,1192,2018-02-14
1064975,2016-09-13,1209,2018-02-15
1064975,2016-09-13,925,2018-02-16
1064975,2016-09-13,2133,2018-02-17
1064975,2016-09-13,1590,2018-02-18
1064984,2016-09-13,431,2018-02-18
1064984,2016-09-13,808,2018-02-19
1064984,2016-09-13,2662,2018-02-22
1064984,2016-09-13,1851,2018-02-23
1064986,2016-09-13,388,2018-02-04
1064986,2016-09-13,2070,2018-02-05
1064986,2016-09-13,100,2018-02-06
1064986,2016-09-13,1296,2018-02-28
1065037,2016-09-13,253,2019-05-13
1065201,2016-09-13,382,2018-01-17
1065201,2016-09-13,206,2018-01-18
1065201,2016-09-13,395,2018-02-25
1065201,2016-09-13,1378,2018-02-28
1065202,2016-09-13,304,2018-01-16
1065202,2016-09-13,577,2018-02-24
1065315,2016-09-13,23,2018-02-10
1065315,2016-09-13,1957,2018-02-11
1065315,2016-09-13,1855,2018-02-12
1065315,2016-09-13,320,2018-02-13
1065316,2016-09-13,151,2018-02-12
1065316,2016-09-13,1882,2018-02-13
1065316,2016-09-13,1092,2018-02-14
1065316,2016-09-13,226,2018-02-16
1065316,2016-09-13,907,2018-02-17
1065316,2016-09-13,3561,2018-02-26
1065317,2016-09-13,528,2018-02-03
1065317,2016-09-13,1083,2018-02-04
1065317,2016-09-13,1657.83333333333,2018-02-28
1065318,2016-09-13,186,2018-02-04
1065318,2016-09-13,875,2018-02-05
1065318,2016-09-13,1081,2018-02-06
10332315,2016-09-13,1,2017-04-20
10333064,2016-09-13,42,2017-04-06
10333759,2016-09-13,761,2017-04-02
10337661,2016-09-13,1,2018-01-05
10337666,2016-09-13,3,2017-12-21
10337667,2016-09-13,5,2017-12-20
10338963,2016-09-13,1,2018-01-01
10338964,2016-09-13,2,2018-01-01
10338965,2016-09-13,1,2018-01-01
10338966,2016-09-13,1,2018-01-17
10338967,2016-09-13,15,2018-01-02
10339070,2016-09-13,7,2017-12-05
10339071,2016-09-13,1,2017-12-05
10341116,2016-09-13,222,2018-01-19
10341116,2016-09-13,589,2018-02-01
10341116,2016-09-13,906,2018-02-02
10341311,2016-09-13,444,2017-10-20
10341311,2016-09-13,792,2017-10-30
10341429,2016-09-13,454,2018-01-19
10341429,2016-09-13,317,2018-01-20
10341429,2016-09-13,469,2018-01-29
10341429,2016-09-13,1027,2018-01-30
10341429,2016-09-13,156,2018-02-01
10341430,2016-09-13,914,2018-01-20
10341430,2016-09-13,224,2018-02-01
10341430,2016-09-13,1587,2018-02-02
10343521,2016-09-13,1,2018-02-28
10343543,2016-09-13,976,2018-01-06
10343543,2016-09-13,505,2018-02-06
10343543,2016-09-13,629,2018-02-24
10343544,2016-09-13,446,2018-01-26
10343544,2016-09-13,664,2018-02-18
10343544,2016-09-13,794.875,2018-02-23
10343544,2016-09-13,1101,2018-02-26
10351199,2016-09-13,4,2017-08-18
10351199,2016-09-13,6,2018-01-16
10351200,2016-09-13,2,2017-08-12
10351200,2016-09-13,3,2017-09-09
10351200,2016-09-13,4,2018-01-17
10354033,2016-09-13,5,2018-01-28
10354037,2016-09-13,1,2017-12-22
10354037,2016-09-13,6,2018-01-28
112991,2016-09-14,3957,2017-03-02
112991,2016-09-14,220,2017-03-03
112991,2016-09-14,509,2017-03-08
112991,2016-09-14,1658,2017-03-23
114511,2016-09-14,3677,2017-04-03
114511,2016-09-14,1680,2017-04-04
114511,2016-09-14,2,2017-04-09
1053009,2016-09-14,164,2017-10-27
1053009,2016-09-14,269,2017-10-30
1053010,2016-09-14,1,2017-10-20
1053010,2016-09-14,204,2017-10-30
1053010,2016-09-14,470.791666666667,2017-11-28
1053011,2016-09-14,568,2017-10-30
1053011,2016-09-14,568,2017-11-19
1057371,2016-09-14,412,2019-04-06
1057371,2016-09-14,1492,2019-07-25
1063485,2016-09-14,467,2018-01-28
1063485,2016-09-14,1310,2018-02-25
1063485,2016-09-14,1090.83333333333,2018-02-28
1063486,2016-09-14,484,2018-01-28
1063486,2016-09-14,1064,2018-02-24
1063488,2016-09-14,656,2018-01-18
